employee_id,name,department,role,job_level,hire_date,tenure_years,salary,performance_rating,manager_id,attrition_flag,exit_date
EMP1772,Jeffrey Bailey,Engineering,Senior Analyst,L2,2025-06-23,1.1,1595798,Average,EMP1835,0,
EMP1773,Jessica Gomez,Operations,Senior Manager,L1,2021-10-03,4.83,1017995,Average,EMP1650,0,
EMP1774,Cheryl Williams,Engineering,Consultant,L4,2020-02-29,6.42,957614,Low,EMP1204,0,
EMP1775,Aaron Navarro,Consulting,Senior Manager,L5,2019-12-10,6.64,807265,Average,EMP1380,0,
EMP1776,John Parker,Engineering,Manager,L4,2021-05-22,5.19,940062,Average,EMP1072,0,
EMP1777,Carl Sutton,Sales,Senior Analyst,L3,2024-07-08,2.06,854259,High,EMP1515,1,2026-04-29
EMP1778,Aaron Jacobs,Finance,Senior Manager,L5,2025-06-24,1.1,1112432,High,EMP1075,0,
EMP1779,Gregory Lopez,Consulting,Senior Analyst,L4,2019-07-04,7.08,1187010,Low,EMP1840,1,2019-11-12
EMP1780,Maria Austin,Engineering,Consultant,L3,2022-01-24,4.52,664203,High,EMP1076,0,
EMP1781,Tiffany Miller,Operations,Analyst,L4,2021-09-26,4.85,500630,High,EMP1815,0,
EMP1782,Katie Wood,Sales,Senior Manager,L4,2020-12-21,5.61,349138,High,EMP1767,0,
EMP1783,Tammy Lawson,Sales,Senior Manager,L5,2026-03-11,0.39,1052397,Average,EMP1409,0,
EMP1784,Nicholas Hicks,Engineering,Senior Analyst,L3,2020-01-23,6.52,568990,Average,EMP1613,0,
EMP1785,Elizabeth Camacho,Finance,Consultant,L1,2023-02-24,3.43,300000,Average,EMP1105,0,
EMP1786,Carolyn Dominguez,Engineering,Manager,L2,2021-03-22,5.36,1016573,Low,EMP1844,1,2023-09-23
EMP1787,Kenneth Smith,Consulting,Consultant,L5,2019-12-16,6.63,1647899,Average,EMP1550,0,
EMP1788,Timothy Thomas,Engineering,Senior Manager,L3,2020-05-29,6.18,898178,Average,EMP1475,0,
EMP1789,David Hernandez,Sales,Manager,L4,2019-10-24,6.77,1151547,Average,EMP1825,0,
EMP1790,Pamela Young,Engineering,Consultant,L3,2021-05-15,5.21,924548,Average,EMP1274,0,
EMP1791,Jeffrey Perez,Finance,Analyst,L2,2026-05-15,0.21,870333,Average,EMP1087,0,
EMP1792,Dr. Ricardo Williams,Operations,Senior Analyst,L2,2021-06-18,5.12,1175722,Low,EMP1722,0,
EMP1793,Jacqueline Kramer,HR,Consultant,L1,2019-03-18,7.38,812917,High,EMP1880,1,2022-11-13
EMP1794,Lisa Green,Engineering,Consultant,L1,2024-09-21,1.86,980217,High,EMP1076,0,
EMP1795,Amber Kirk,Finance,Analyst,L2,2023-10-13,2.8,996509,High,EMP1076,0,
EMP1796,Amanda Johnson,Finance,Senior Manager,L5,2020-05-25,6.19,699572,High,EMP1441,0,
EMP1797,Diana Arellano,Operations,Senior Analyst,L5,2026-02-19,0.44,1197612,Average,EMP1539,0,
EMP1798,Nicholas Tanner,Sales,Consultant,L4,2024-11-09,1.72,847512,High,EMP1244,0,
EMP1799,Kimberly Morales,Finance,Manager,L1,2026-04-18,0.28,673276,Low,EMP1577,0,
EMP1800,Matthew Montgomery MD,Finance,Consultant,L4,2019-11-25,6.68,1060952,Average,EMP1777,0,
EMP1801,Matthew Solomon,Finance,Senior Analyst,L1,2024-10-25,1.76,630459,Average,EMP1381,0,
EMP1802,Sara Garcia,Finance,Consultant,L2,2019-12-01,6.67,908454,Average,EMP1981,0,
EMP1803,David Harris,Consulting,Analyst,L5,2018-12-14,7.63,897264,Low,EMP1716,1,2024-07-26
EMP1804,Mr. Thomas Davis,Consulting,Consultant,L5,2020-03-21,6.36,1225768,Average,EMP1569,0,
EMP1805,Patrick Henderson,Sales,Consultant,L2,2018-08-12,7.97,1042409,High,EMP1712,0,
EMP1806,David Lee,Engineering,Manager,L4,2022-09-21,3.86,892491,Average,EMP1736,0,
EMP1807,Cameron Brown,Finance,Analyst,L4,2026-06-15,0.13,1145329,Low,EMP1141,0,
EMP1808,Yvonne Mason,Operations,Analyst,L3,2020-05-03,6.25,1317062,High,EMP1892,0,
EMP1809,Andrea Brennan,Engineering,Consultant,L1,2026-02-13,0.46,1067343,Average,EMP1367,0,
EMP1810,James Miller,Operations,Manager,L4,2022-05-29,4.18,903105,Average,EMP1083,0,
EMP1811,Wesley Lin,Engineering,Consultant,L2,2025-03-31,1.33,506449,Average,EMP1142,0,
EMP1812,Wendy Taylor,Sales,Consultant,L4,2024-02-11,2.47,580465,Average,EMP1351,0,
EMP1813,Brett Sanchez,Finance,Senior Analyst,L5,2020-12-30,5.59,808432,Average,EMP1544,0,
EMP1814,Stephanie Maxwell,Finance,Senior Analyst,L1,2023-05-21,3.2,717146,High,EMP1912,0,
EMP1815,Catherine Fisher,HR,Manager,L3,2020-08-10,5.98,843908,Average,EMP1151,0,
EMP1816,Maria Ford,Operations,Senior Manager,L1,2018-11-29,7.67,916994,Average,EMP1157,0,
EMP1817,Samuel Murphy,Engineering,Senior Analyst,L5,2021-11-22,4.69,1058907,High,EMP1445,0,
EMP1818,Brandy Myers,Engineering,Senior Manager,L5,2021-07-21,5.03,878850,Average,EMP1652,0,
EMP1819,Karen Davila,Consulting,Analyst,L5,2025-10-08,0.81,1045950,Low,EMP1957,1,2026-01-16
EMP1820,James Mullins,HR,Senior Analyst,L5,2020-11-27,5.68,919342,Low,EMP1762,0,
EMP1821,Thomas Miller,Consulting,Senior Analyst,L2,2020-12-07,5.65,307360,Low,EMP1302,1,2024-10-02
EMP1822,Frances Norton,Consulting,Manager,L3,2023-11-14,2.71,618199,Average,EMP1623,0,
EMP1823,Theresa Shields,Consulting,Senior Manager,L5,2020-03-25,6.35,856773,Average,EMP1655,0,
EMP1824,Xavier Lamb,Operations,Senior Analyst,L5,2022-03-18,4.37,537091,Low,EMP1449,0,
EMP1825,David Wallace,Operations,Senior Analyst,L4,2024-07-21,2.03,1079978,High,EMP1720,1,2026-02-21
EMP1826,Carrie Aguilar,Sales,Manager,L3,2025-07-07,1.07,1359225,Average,EMP1223,0,
EMP1827,Elizabeth Michael,Sales,Manager,L1,2026-06-27,0.09,1265628,Average,EMP1042,0,
EMP1828,Amanda Cabrera,Consulting,Senior Manager,L3,2025-09-21,0.86,835967,Average,EMP1263,0,
EMP1829,Zachary Ramos,HR,Analyst,L3,2018-09-03,7.91,1347217,Average,EMP1755,0,
EMP1830,Christopher Mclean,Engineering,Analyst,L3,2022-12-14,3.63,944600,Low,EMP1002,0,
EMP1831,Geoffrey Young,Operations,Consultant,L5,2021-02-09,5.47,798874,Average,EMP1636,0,
EMP1832,Jason Jefferson MD,HR,Senior Analyst,L5,2019-06-25,7.1,715979,High,EMP1267,0,
EMP1833,Brandon Gates,Finance,Senior Manager,L2,2020-03-11,6.39,809259,Average,EMP1595,0,
EMP1834,Diana Cook,Operations,Senior Analyst,L1,2021-09-25,4.85,783546,Average,EMP1015,0,
EMP1835,Danielle Carter,Operations,Senior Manager,L4,2020-12-09,5.64,951124,Average,EMP1333,0,
EMP1836,Joanne Weaver,Sales,Senior Manager,L3,2022-02-10,4.47,948172,Low,EMP1463,0,
EMP1837,Jennifer Robinson,Engineering,Senior Manager,L1,2023-09-24,2.85,900913,Average,EMP1058,0,
EMP1838,Deborah Burke,Engineering,Senior Analyst,L1,2023-08-14,2.96,1031081,Average,EMP1176,0,
EMP1839,Christopher Ellis,Finance,Manager,L2,2024-03-30,2.34,1257193,Average,EMP1062,0,
EMP1840,Patricia Morrow,Finance,Senior Analyst,L4,2024-04-21,2.28,1184866,Low,EMP1957,0,
EMP1841,Laura Townsend,Operations,Senior Manager,L3,2023-05-26,3.18,454530,High,EMP1560,0,
EMP1842,Corey Cook,Consulting,Consultant,L4,2019-06-12,7.14,300000,High,EMP1306,0,
EMP1843,Shari Stark,Sales,Analyst,L2,2025-05-30,1.17,1180295,High,EMP1245,0,
EMP1844,Ashley Nielsen,Sales,Senior Manager,L5,2022-03-22,4.36,489936,High,EMP1288,0,
EMP1845,Keith Lowe,Operations,Consultant,L1,2024-01-28,2.51,832570,Average,EMP1797,0,
EMP1846,Dustin Joseph,HR,Manager,L3,2026-02-09,0.47,548966,High,EMP1954,0,
EMP1847,Mary Williams,Consulting,Senior Manager,L5,2019-11-30,6.67,359405,Average,EMP1331,0,
EMP1848,April Thompson,Operations,Consultant,L2,2025-11-18,0.7,1062438,High,EMP1526,0,
EMP1849,Cynthia Walker,Consulting,Senior Manager,L4,2020-10-12,5.8,1127746,High,EMP1849,0,
EMP1850,Vicki Ferguson,Consulting,Senior Analyst,L1,2023-07-03,3.08,727046,Average,EMP1254,0,
EMP1851,Tammy Cannon,Consulting,Consultant,L3,2022-08-05,3.99,300000,High,EMP1603,1,2023-03-10
EMP1852,Christopher Espinoza,Operations,Senior Analyst,L5,2021-10-18,4.79,736126,Average,EMP1509,0,
EMP1853,Jessica Sanchez,Sales,Senior Analyst,L5,2021-07-19,5.04,1017541,Average,EMP1790,0,
EMP1854,Sabrina Day,Sales,Consultant,L1,2018-08-23,7.94,456326,Average,EMP1717,0,
EMP1855,Jennifer Dalton,Consulting,Analyst,L4,2025-05-22,1.19,955007,Average,EMP1605,0,
EMP1856,Susan Levy,HR,Consultant,L2,2024-08-28,1.92,895407,Low,EMP1736,0,
EMP1857,Jennifer Villanueva,Engineering,Analyst,L4,2018-12-17,7.62,1073787,Average,EMP1812,0,
EMP1858,Michael White,Operations,Senior Manager,L4,2025-10-05,0.82,935874,High,EMP1829,0,
EMP1859,Mr. Andrew Evans,Engineering,Senior Manager,L4,2023-06-25,3.1,608079,Average,EMP1462,0,
EMP1860,Edward Harris,HR,Consultant,L1,2020-12-31,5.58,1258971,High,EMP1198,0,
EMP1861,James Garcia,Operations,Senior Manager,L1,2024-03-02,2.41,852441,High,EMP1270,0,
EMP1862,Zachary Fisher,Consulting,Manager,L2,2019-02-24,7.44,891808,High,EMP1745,1,2020-11-13
EMP1863,Meagan Johnson,Sales,Senior Analyst,L4,2025-08-13,0.96,620019,High,EMP1557,0,
EMP1864,William Hall,Engineering,Senior Analyst,L1,2021-10-23,4.77,767015,Average,EMP1063,0,
EMP1865,Tyler Thompson,Finance,Analyst,L2,2022-12-15,3.63,634559,High,EMP1229,0,
EMP1866,Justin Drake,Finance,Senior Manager,L2,2023-03-27,3.35,848116,High,EMP1941,0,
EMP1867,Dr. Melissa Green,HR,Analyst,L4,2019-05-31,7.17,1413512,Average,EMP1951,1,2025-07-22
EMP1868,Abigail Adams,Consulting,Senior Analyst,L3,2021-01-06,5.57,488429,Average,EMP1248,0,
EMP1869,Carl Rivera,Engineering,Senior Analyst,L4,2020-11-10,5.72,415931,Average,EMP1245,0,
EMP1870,Jacob Khan,Consulting,Senior Manager,L3,2022-08-14,3.96,1341351,Average,EMP1939,0,
EMP1871,Edward Hawkins,Engineering,Manager,L2,2021-11-30,4.67,837202,Average,EMP1586,0,
EMP1872,Linda Edwards,HR,Manager,L1,2021-11-25,4.68,699278,Average,EMP1156,0,
EMP1873,Colleen Jensen,HR,Senior Manager,L5,2024-04-09,2.31,1211971,Average,EMP1734,0,
EMP1874,Stephanie Melendez,Finance,Senior Manager,L2,2026-06-22,0.11,718315,Average,EMP1701,0,
EMP1875,James Mills,Consulting,Analyst,L1,2025-05-13,1.22,1447802,High,EMP1984,1,2026-01-17
EMP1876,John Cole,Operations,Senior Manager,L2,2020-11-05,5.74,1103377,Average,EMP1563,0,
EMP1877,Judy Edwards,Finance,Manager,L4,2024-01-06,2.57,753626,Low,EMP1949,1,2026-03-09
EMP1878,Erica Knight,Consulting,Senior Manager,L3,2021-11-21,4.69,1547192,Low,EMP1087,1,2026-02-15
EMP1879,Penny Hendricks,Finance,Analyst,L2,2022-09-11,3.89,718285,Average,EMP1312,0,
EMP1880,Michael Castro,Operations,Analyst,L1,2022-01-25,4.52,1122628,High,EMP1850,0,
EMP1881,Cheryl Cantu,Sales,Analyst,L4,2026-06-13,0.13,989787,Average,EMP1065,0,
EMP1882,Ashley Love,Sales,Analyst,L5,2025-07-27,1.01,1290522,Average,EMP1661,0,
EMP1883,Debra Owens,Sales,Consultant,L4,2020-10-16,5.79,1368453,Average,EMP1019,0,
EMP1884,Christina Neal,Sales,Senior Manager,L3,2020-11-07,5.73,909601,Average,EMP1032,0,
EMP1885,Kevin Hayes Jr.,Engineering,Senior Analyst,L4,2018-10-16,7.79,673974,High,EMP1839,0,
EMP1886,Donna Smith,Sales,Senior Manager,L5,2021-09-14,4.88,1037991,Average,EMP1792,0,
EMP1887,Gregory Rivera,Operations,Consultant,L1,2022-05-18,4.21,696685,Low,EMP1557,0,
EMP1888,Jill Burch,HR,Analyst,L2,2021-12-03,4.66,1504016,Average,EMP1072,0,
EMP1889,Tonya Bradford,HR,Consultant,L3,2019-04-10,7.31,940960,Low,EMP1865,0,
EMP1890,Austin Mclean,Engineering,Manager,L5,2024-06-06,2.15,790403,Average,EMP1824,0,
EMP1891,Evan Johnson,Sales,Manager,L3,2019-09-17,6.87,955404,Average,EMP1342,0,
EMP1892,Michael Johnson,Sales,Senior Manager,L4,2026-01-03,0.57,495862,Low,EMP1132,0,
EMP1893,Andrew Lee,Sales,Senior Manager,L3,2023-07-14,3.05,608515,Average,EMP1054,0,
EMP1894,Robert Lewis,Finance,Senior Analyst,L5,2023-03-18,3.37,1260124,Average,EMP1060,0,
EMP1895,Carolyn Knapp,Consulting,Senior Analyst,L2,2023-02-08,3.48,702931,High,EMP1856,0,
EMP1896,Cheryl May,Finance,Manager,L2,2024-12-05,1.65,585926,High,EMP1519,0,
EMP1897,John Hernandez MD,Consulting,Analyst,L3,2021-12-04,4.66,1060995,Low,EMP1271,0,
EMP1898,Jesus Day,Sales,Consultant,L1,2024-12-07,1.65,1255711,High,EMP1245,0,
EMP1899,Beth Nguyen,Sales,Senior Analyst,L3,2022-07-15,4.05,1115685,Average,EMP1175,0,
EMP1900,Brittany Pittman,Finance,Senior Analyst,L4,2025-07-04,1.07,1198814,Average,EMP1627,1,2025-08-04
EMP1901,Tony Sutton,Finance,Analyst,L2,2019-05-24,7.19,672961,High,EMP1316,1,2019-11-10
EMP1902,Ryan Haney,Consulting,Analyst,L2,2019-07-19,7.04,473456,High,EMP1782,0,
EMP1903,Shelly Rivera,HR,Senior Manager,L2,2022-05-18,4.21,1350400,High,EMP1704,0,
EMP1904,Chelsea Day,Consulting,Consultant,L1,2023-07-04,3.08,803196,Average,EMP1661,0,
EMP1905,Scott Dougherty,Finance,Analyst,L1,2024-04-30,2.25,824750,Average,EMP1130,0,
EMP1906,Christine Murphy,Operations,Senior Analyst,L5,2019-01-01,7.58,1298458,High,EMP1101,1,2020-09-30
EMP1907,Brandi Davis,Finance,Senior Analyst,L3,2024-05-22,2.19,1066869,Average,EMP1309,0,
EMP1908,Angela Mullins,Operations,Manager,L3,2020-01-02,6.58,1036766,Average,EMP1781,0,
EMP1909,Amy Mccann,Engineering,Analyst,L4,2024-12-28,1.59,1549500,Average,EMP1291,0,
EMP1910,Gregory Cruz,Finance,Senior Manager,L2,2023-04-09,3.31,706944,Average,EMP1721,1,2025-08-06
EMP1911,Tyler Allen,Engineering,Consultant,L1,2023-05-24,3.19,1178352,Average,EMP1494,0,
EMP1912,Matthew Preston,HR,Senior Manager,L4,2019-10-05,6.82,917103,Average,EMP1360,0,
EMP1913,Andrea Nelson,Consulting,Senior Analyst,L4,2025-12-13,0.63,980577,High,EMP1337,0,
EMP1914,Brian Brown,Operations,Senior Manager,L1,2019-07-11,7.06,1358540,Low,EMP1578,0,
EMP1915,Jennifer Stevenson,Consulting,Senior Analyst,L3,2021-07-24,5.02,1052350,Average,EMP1009,0,
EMP1916,Michael Hale,Engineering,Senior Analyst,L2,2025-05-23,1.19,1061488,Average,EMP1048,0,
EMP1917,Kristi Guerrero,Operations,Senior Analyst,L3,2019-07-07,7.07,1221752,Low,EMP1486,1,2024-05-30
EMP1918,David Davis,Consulting,Senior Analyst,L4,2024-07-06,2.07,790514,Low,EMP1622,1,2026-07-12
EMP1919,Mr. Vincent Ellis PhD,Finance,Senior Analyst,L2,2022-10-07,3.82,648237,Average,EMP1320,0,
EMP1920,Michael Porter,Sales,Manager,L5,2019-03-28,7.35,586557,High,EMP1730,0,
EMP1921,Brett Williams,Engineering,Senior Manager,L4,2020-06-29,6.09,310093,Average,EMP1568,0,
EMP1922,Lindsay Romero,Consulting,Manager,L3,2022-01-31,4.5,1516862,High,EMP1794,0,
EMP1923,John Lewis,Engineering,Manager,L3,2026-04-09,0.31,569037,Average,EMP1970,0,
EMP1924,Isaiah Harris,Engineering,Analyst,L3,2018-11-24,7.69,833623,Average,EMP1624,0,
EMP1925,David Black,Operations,Analyst,L1,2023-09-21,2.86,816956,Average,EMP1132,0,
EMP1926,Michelle Daniels,Operations,Analyst,L4,2021-10-22,4.78,992222,Average,EMP1582,0,
EMP1927,Diana Foster,Sales,Consultant,L2,2019-03-25,7.36,1144721,High,EMP1082,0,
EMP1928,Julie Blair,Finance,Analyst,L3,2023-12-20,2.61,1158142,Average,EMP1056,0,
EMP1929,Kellie Wagner,Engineering,Senior Manager,L3,2021-06-16,5.13,725076,Average,EMP1375,0,
EMP1930,Robert Knapp,Consulting,Manager,L1,2019-08-13,6.97,849863,High,EMP1348,0,
EMP1931,Dustin Cowan,HR,Senior Manager,L2,2019-04-15,7.3,984773,High,EMP1270,0,
EMP1932,Tami Fisher,Engineering,Analyst,L4,2018-12-12,7.64,825392,High,EMP1482,0,
EMP1933,Heather Turner,Engineering,Consultant,L5,2018-09-17,7.87,1382203,Average,EMP1110,0,
EMP1934,William Moss,Sales,Consultant,L1,2019-10-29,6.76,1047292,High,EMP1868,0,
EMP1935,Rebecca Davis,Finance,Manager,L4,2024-12-16,1.62,1120463,Average,EMP1886,0,
EMP1936,Andre Ballard,HR,Senior Manager,L5,2023-05-03,3.25,1098864,Average,EMP1075,0,
EMP1937,Kayla Smith,Operations,Senior Analyst,L3,2021-12-03,4.66,1252042,Average,EMP1157,0,
EMP1938,Marie Turner,Operations,Senior Manager,L3,2019-08-17,6.96,954306,Average,EMP1531,0,
EMP1939,Robert Moody,Consulting,Analyst,L2,2019-02-24,7.44,510950,Average,EMP1932,0,
EMP1940,Kimberly Clark,HR,Senior Analyst,L5,2019-10-21,6.78,1019906,Average,EMP1642,0,
EMP1941,Victoria Lara,Operations,Consultant,L3,2021-12-08,4.65,704592,High,EMP1328,0,
EMP1942,Yvonne Gibson,Consulting,Manager,L3,2019-03-25,7.36,741414,Average,EMP1121,0,
EMP1943,Nichole Martinez,Finance,Manager,L2,2026-04-13,0.3,1075909,Low,EMP1040,0,
EMP1944,Jeremy Torres,Consulting,Consultant,L4,2023-10-25,2.77,1271484,Low,EMP1166,0,
EMP1945,Mrs. Amber Allen,Operations,Analyst,L3,2025-12-16,0.62,906381,High,EMP1921,1,2026-07-15
EMP1946,Theresa Lewis,Sales,Consultant,L1,2026-04-05,0.32,992649,Average,EMP1641,0,
EMP1947,Craig Thomas,Sales,Analyst,L1,2022-01-05,4.57,1410664,Average,EMP1022,0,
EMP1948,Travis Romero,Sales,Senior Analyst,L4,2021-09-25,4.85,972225,High,EMP1278,0,
EMP1949,Brian Giles,Operations,Consultant,L5,2025-08-14,0.96,1680504,High,EMP1762,0,
EMP1950,Joshua Cohen,Sales,Analyst,L2,2023-10-28,2.76,1069652,Average,EMP1468,0,
EMP1951,Ricky Mendoza,HR,Senior Analyst,L1,2023-10-08,2.81,371771,Average,EMP1399,0,
EMP1952,Joe Vega,Finance,Consultant,L1,2018-12-25,7.6,1126002,High,EMP1008,0,
EMP1953,David Watson,Consulting,Manager,L4,2021-11-26,4.68,1014347,Average,EMP1012,0,
EMP1954,Jeffrey Schneider,Consulting,Consultant,L5,2022-03-25,4.35,1286925,Average,EMP1923,0,
EMP1955,Megan Bennett,Operations,Senior Manager,L5,2025-03-05,1.41,1101954,High,EMP1922,0,
EMP1956,Melinda Snyder,Sales,Consultant,L4,2022-01-04,4.57,858463,Average,EMP1818,0,
EMP1957,Michael Fisher,Sales,Senior Manager,L1,2021-02-23,5.44,532710,Average,EMP1831,0,
EMP1958,Mark Johnston,Engineering,Senior Analyst,L2,2022-04-04,4.33,837293,Average,EMP1051,0,
EMP1959,Shelly Davis,Finance,Consultant,L1,2019-12-14,6.63,644843,Low,EMP1208,1,2026-06-13
EMP1960,Krista Jones,HR,Senior Analyst,L5,2018-10-23,7.78,725842,Low,EMP1549,0,
EMP1961,Riley Daniel,Consulting,Senior Analyst,L1,2024-05-15,2.21,1076573,High,EMP1611,0,
EMP1962,Diana Cain,Engineering,Analyst,L2,2022-03-24,4.36,1400971,Low,EMP1704,0,
EMP1963,Toni Herrera,Engineering,Senior Analyst,L3,2019-06-15,7.13,1018401,Average,EMP1401,0,
EMP1964,Alan Coleman,Operations,Senior Analyst,L1,2020-12-13,5.63,541235,Average,EMP1190,1,2021-06-30
EMP1965,Michael Phillips,Consulting,Consultant,L4,2020-04-15,6.3,1033380,Low,EMP1050,0,
EMP1966,Whitney Hopkins,Operations,Consultant,L3,2024-02-18,2.45,1258989,High,EMP1392,1,2024-12-09
EMP1967,Gail Roberts,HR,Manager,L4,2020-12-30,5.59,717065,Average,EMP1652,0,
EMP1968,John Fields,Engineering,Analyst,L4,2024-07-04,2.07,859794,Average,EMP1679,0,
EMP1969,Evan Jones,Engineering,Senior Analyst,L4,2020-09-29,5.84,904406,Average,EMP1822,0,
EMP1970,Bryan Oneal,Finance,Analyst,L1,2024-06-07,2.15,664530,Average,EMP1620,0,
EMP1971,Michelle Ellison,HR,Senior Manager,L5,2025-01-19,1.53,1094484,Low,EMP1718,0,
EMP1972,Tiffany Sosa,Engineering,Senior Analyst,L3,2021-07-16,5.04,863715,Average,EMP1938,0,
EMP1973,Barbara Richardson,HR,Analyst,L2,2020-06-02,6.16,1025859,High,EMP1299,0,
EMP1974,Michael Walker,Consulting,Manager,L5,2024-09-17,1.87,633752,Average,EMP1621,0,
EMP1975,Daniel Jones MD,Sales,Manager,L1,2022-06-11,4.14,768762,Average,EMP1195,0,
EMP1976,Brandon Henderson,Engineering,Senior Analyst,L4,2022-11-16,3.71,1116714,Average,EMP1416,0,
EMP1977,Jonathan Malone,Finance,Senior Manager,L2,2026-05-03,0.24,788150,High,EMP1663,0,
EMP1978,John Davis,Consulting,Manager,L3,2018-11-27,7.68,1418089,Average,EMP1419,0,
EMP1979,Kelly Ray,HR,Manager,L5,2023-03-25,3.35,780109,Average,EMP1754,0,
EMP1980,William Stevens,Operations,Senior Manager,L5,2025-10-21,0.78,967405,Average,EMP1639,1,2026-03-31
EMP1981,Charlene Strong,Consulting,Analyst,L2,2020-04-11,6.31,1179777,Average,EMP1616,0,
EMP1982,Crystal Hall,Engineering,Manager,L1,2018-12-20,7.62,474490,High,EMP1521,0,
EMP1983,Dr. Rebecca Bowman,HR,Consultant,L3,2022-01-23,4.52,371757,Average,EMP1355,0,
EMP1984,Anna Castillo,Sales,Manager,L2,2024-12-07,1.65,442303,Average,EMP1147,0,
EMP1985,William Jackson,Consulting,Analyst,L4,2025-04-06,1.32,1278775,High,EMP1364,0,
EMP1986,Denise Mann,Engineering,Analyst,L3,2018-09-28,7.84,734442,High,EMP1363,0,
EMP1987,Douglas Friedman,Finance,Senior Analyst,L5,2023-01-19,3.53,1667459,High,EMP1970,0,
EMP1988,Jordan Banks,Operations,Consultant,L2,2020-07-09,6.06,730725,High,EMP1651,0,
EMP1989,Randy Payne,HR,Analyst,L5,2020-07-18,6.04,955365,Average,EMP1701,0,
EMP1990,Cheryl Cuevas MD,Consulting,Senior Manager,L5,2021-10-08,4.81,1362632,Average,EMP1401,0,
EMP1991,Laura Wallace MD,Consulting,Consultant,L5,2021-11-19,4.7,1501827,Average,EMP1605,0,
EMP1992,Barbara Johnson,Sales,Consultant,L1,2020-03-24,6.36,1518451,Low,EMP1491,1,2023-01-14
EMP1993,Christopher Frederick,Sales,Senior Manager,L5,2025-07-23,1.02,1262509,Average,EMP1228,0,
EMP1994,Nicholas Durham,Finance,Manager,L4,2018-11-25,7.68,1207218,Average,EMP1574,0,
EMP1995,Bradley Torres,Operations,Senior Manager,L4,2022-07-08,4.07,1077758,Average,EMP1851,0,
EMP1996,Dr. Sandra Holmes,Finance,Senior Manager,L3,2021-08-31,4.92,1133508,High,EMP1536,0,
EMP1997,Jose Black,Engineering,Manager,L5,2021-09-21,4.86,734644,Average,EMP1267,0,
EMP1998,Austin Williams,Engineering,Manager,L5,2024-02-28,2.42,654540,High,EMP1404,0,
EMP1999,Tiffany Rodriguez,Finance,Manager,L2,2022-05-27,4.18,898987,Low,EMP1792,1,2024-02-09
